Date,Time,Relative_time,Temperature,Resonance_Frequency,Dissipation
2026-04-24,12:27:51.786,136.71,24.84,10011083.72,0.000306259802192106
2026-04-24,12:27:52.170,137.09,24.84,10011083.7,0.0003062527818987868
2026-04-24,12:27:52.559,137.48,24.84,10011083.72,0.0003062556293398084
2026-04-24,12:27:52.953,137.87,24.84,10011083.68,0.0003062646476892312
2026-04-24,12:27:53.344,138.26,24.85,10011083.72,0.0003062639544352404
2026-04-24,12:27:53.731,138.65,24.85,10011083.7,0.00030626672789738193
2026-04-24,12:27:54.120,139.04,24.85,10011083.57,0.00030625915051995286
2026-04-24,12:27:54.526,139.45,24.85,10011083.72,0.0003062465956477035
2026-04-24,12:27:54.904,139.82,24.84,10011083.6,0.00030624209469737865
2026-04-24,12:27:55.294,140.21,24.85,10011083.7,0.0003062355048576335
2026-04-24,12:27:55.687,140.61,24.85,10011083.68,0.0003062359488292255
2026-04-24,12:27:56.081,141.0,24.85,10011083.72,0.00030623940852935664
2026-04-24,12:27:56.467,141.39,24.85,10011083.68,0.00030623728869307856
2026-04-24,12:27:56.854,141.77,24.85,10011083.55,0.0003062424155298278
2026-04-24,12:27:57.232,142.15,24.85,10011083.65,0.00030624870314831167
2026-04-24,12:27:57.620,142.54,24.85,10011083.72,0.00030624185563056375
2026-04-24,12:27:58.026,142.95,24.85,10011083.95,0.0003062397117942281
2026-04-24,12:27:58.404,143.32,24.85,10011083.8,0.0003062452571320642
2026-04-24,12:27:58.792,143.71,24.85,10011083.65,0.00030624366787364223
2026-04-24,12:27:59.183,144.1,24.85,10011083.55,0.0003062467376094164
2026-04-24,12:27:59.589,144.51,24.85,10011083.43,0.00030624987499325995
2026-04-24,12:27:59.972,144.89,24.85,10011083.3,0.0003062601116373078
2026-04-24,12:28:00.355,145.27,24.85,10011083.38,0.00030625388269556804
2026-04-24,12:28:00.752,145.67,24.85,10011083.32,0.0003062627664199115
2026-04-24,12:28:01.136,146.06,24.85,10011083.1,0.0003062755993985666
2026-04-24,12:28:01.542,146.46,24.85,10011082.9,0.00030627524314029225
2026-04-24,12:28:01.932,146.85,24.85,10011082.78,0.0003062752933330238
2026-04-24,12:28:02.308,147.23,24.85,10011082.95,0.000306263429340258
2026-04-24,12:28:02.706,147.63,24.85,10011082.82,0.00030625377943018975
2026-04-24,12:28:03.089,148.01,24.85,10011082.72,0.0003062550069311775
2026-04-24,12:28:03.465,148.38,24.85,10011082.7,0.0003062599343028308
2026-04-24,12:28:03.839,148.76,24.85,10011082.55,0.0003062541912814404
2026-04-24,12:28:04.216,149.14,24.85,10011082.57,0.0003062599034784943
2026-04-24,12:28:04.590,149.51,24.85,10011082.4,0.0003062605219635784
2026-04-24,12:28:04.973,149.89,24.85,10011082.28,0.00030626664455397375
2026-04-24,12:28:05.357,150.28,24.85,10011082.2,0.00030626280486338104
2026-04-24,12:28:05.760,150.68,24.85,10011082.28,0.00030625989733309566
2026-04-24,12:28:06.140,151.06,24.85,10011082.18,0.00030626293600055193
2026-04-24,12:28:06.517,151.44,24.84,10011082.18,0.00030626979979257377
2026-04-24,12:28:06.906,151.83,24.84,10011082.18,0.0003062697997925738
2026-04-24,12:28:07.292,152.21,24.84,10011081.95,0.00030627295703070567
2026-04-24,12:28:07.698,152.62,24.84,10011081.9,0.0003062762933429625
2026-04-24,12:28:08.073,152.99,24.84,10011081.82,0.00030627573955209454
2026-04-24,12:28:08.464,153.38,24.84,10011081.93,0.00030627392886487307
2026-04-24,12:28:08.857,153.78,24.84,10011081.9,0.0003062828751680286
2026-04-24,12:28:09.232,154.15,24.84,10011081.8,0.00030628668230340444
2026-04-24,12:28:09.620,154.54,24.84,10011081.95,0.00030628491415144105
2026-04-24,12:28:10.016,154.94,24.84,10011081.93,0.00030628189387562976
2026-04-24,12:28:10.408,155.33,24.85,10011082.05,0.0003062817614977688
2026-04-24,12:28:10.792,155.71,24.85,10011082.03,0.000306287470561763
2026-04-24,12:28:11.175,156.09,24.85,10011082.2,0.0003062886316856438
2026-04-24,12:28:11.558,156.48,24.85,10011082.15,0.00030629653543492953
2026-04-24,12:28:11.957,156.88,24.85,10011082.03,0.0003062856805838226
2026-04-24,12:28:12.354,157.27,24.85,10011082.0,0.00030628439144347885
2026-04-24,12:28:12.745,157.66,24.85,10011081.93,0.0003062880370409347
2026-04-24,12:28:13.142,158.06,24.85,10011081.85,0.0003062874106986624
2026-04-24,12:28:13.527,158.45,24.85,10011081.78,0.00030629453198134865
2026-04-24,12:28:13.925,158.84,24.85,10011081.6,0.00030630648446709275
2026-04-24,12:28:14.326,159.25,24.85,10011081.47,0.00030630279617569286
2026-04-24,12:28:14.717,159.64,24.85,10011081.38,0.0003063093599635923
2026-04-24,12:28:15.109,160.03,24.85,10011081.28,0.0003063194033004231
2026-04-24,12:28:15.511,160.43,24.85,10011081.15,0.0003063113447298794
2026-04-24,12:28:15.892,160.81,24.85,10011081.25,0.00030631482642202133
2026-04-24,12:28:16.276,161.2,24.84,10011081.4,0.0003063051885865525
2026-04-24,12:28:16.652,161.57,24.84,10011081.15,0.0003063089109433891
2026-04-24,12:28:17.043,161.96,24.84,10011081.03,0.0003063070289083573
2026-04-24,12:28:17.421,162.34,24.84,10011080.88,0.00030631089754828354
2026-04-24,12:28:17.808,162.73,24.84,10011080.97,0.00030631142009286596
2026-04-24,12:28:18.185,163.1,24.84,10011080.97,0.0003063138763769116
2026-04-24,12:28:18.558,163.48,24.84,10011081.03,0.00030631056357039815
2026-04-24,12:28:18.955,163.87,24.84,10011081.03,0.0003063075784134556
2026-04-24,12:28:19.343,164.26,24.84,10011080.9,0.0003063063013651644
2026-04-24,12:28:19.733,164.65,24.84,10011080.7,0.0003063063013651644
2026-04-24,12:28:20.121,165.04,24.84,10011080.57,0.00030630259214954
2026-04-24,12:28:20.510,165.43,24.84,10011080.65,0.00030629518520736804
2026-04-24,12:28:20.964,165.88,24.83,10011080.8,0.0003062978590012465
2026-04-24,12:28:21.344,166.26,24.83,10011080.72,0.00030630536007186977
2026-04-24,12:28:21.761,166.68,24.83,10011080.57,0.00030630793589499753
2026-04-24,12:28:22.167,167.09,24.83,10011080.57,0.00030631480427382627
2026-04-24,12:28:22.545,167.46,24.83,10011080.68,0.000306317252553375
2026-04-24,12:28:22.933,167.85,24.83,10011080.82,0.00030631960293481394
2026-04-24,12:28:23.328,168.25,24.83,10011080.78,0.00030632661496456505
2026-04-24,12:28:23.719,168.64,24.83,10011080.75,0.0003063319485463861
2026-04-24,12:28:24.095,169.01,24.83,10011080.75,0.00030633416991614714
2026-04-24,12:28:24.479,169.4,24.83,10011080.78,0.0003063422944128979
2026-04-24,12:28:24.879,169.8,24.83,10011080.7,0.00030633666551948744
2026-04-24,12:28:25.261,170.18,24.83,10011080.68,0.00030633917448540896
2026-04-24,12:28:25.636,170.56,24.83,10011080.72,0.00030633872877519153
2026-04-24,12:28:26.012,170.93,24.83,10011080.57,0.00030634275504412464
2026-04-24,12:28:26.396,171.32,24.83,10011080.65,0.0003063313400551113
2026-04-24,12:28:26.779,171.7,24.83,10011080.7,0.00030632110611635005
2026-04-24,12:28:27.159,172.08,24.83,10011080.88,0.00030632694027734263
2026-04-24,12:28:27.562,172.48,24.83,10011080.72,0.00030633574556675604
2026-04-24,12:28:27.932,172.85,24.82,10011080.62,0.00030634114837228344
2026-04-24,12:28:28.311,173.23,24.82,10011080.43,0.0003063331782143452
2026-04-24,12:28:28.701,173.62,24.82,10011080.4,0.0003063402408062566
2026-04-24,12:28:29.097,174.02,24.82,10011080.2,0.0003063503217512145
2026-04-24,12:28:29.496,174.42,24.82,10011079.9,0.0003063651061667301
2026-04-24,12:28:29.886,174.81,24.82,10011079.55,0.00030636374223948204
2026-04-24,12:28:30.261,175.18,24.82,10011079.68,0.000306384908684433
2026-04-24,12:28:30.652,175.57,24.82,10011079.35,0.00030637305542869476
2026-04-24,12:28:31.046,175.97,24.82,10011078.8,0.0003063778898584231
2026-04-24,12:28:31.438,176.36,24.82,10011078.93,0.0003063910878269364
2026-04-24,12:28:31.841,176.76,24.81,10011079.05,0.00030641683454256635
2026-04-24,12:28:32.214,177.13,24.81,10011078.62,0.00030643534633743847
2026-04-24,12:28:32.605,177.52,24.81,10011078.8,0.00030645091453055794
2026-04-24,12:28:32.979,177.9,24.81,10011078.95,0.0003064713556284921
2026-04-24,12:28:33.355,178.27,24.81,10011079.38,0.0003064722164820348
2026-04-24,12:28:33.729,178.65,24.81,10011078.9,0.0003064889764601335
2026-04-24,12:28:34.105,179.02,24.81,10011078.78,0.000306486101622542
2026-04-24,12:28:34.480,179.4,24.81,10011078.97,0.00030649328971778413
2026-04-24,12:28:34.855,179.77,24.81,10011078.93,0.00030651045045484396
2026-04-24,12:28:35.229,180.15,24.81,10011078.62,0.0003065088839830851
2026-04-24,12:28:35.628,180.55,24.81,10011078.45,0.0003065078430125747
2026-04-24,12:28:36.014,180.93,24.81,10011078.78,0.0003065181626961182
2026-04-24,12:28:36.389,181.31,24.81,10011078.6,0.0003065383430708775
2026-04-24,12:28:36.761,181.68,24.81,10011078.55,0.0003065435650387883
2026-04-24,12:28:37.136,182.06,24.81,10011078.3,0.0003065392293441392
2026-04-24,12:28:37.532,182.45,24.81,10011078.12,0.0003065457974064026
2026-04-24,12:28:37.932,182.85,24.81,10011077.97,0.0003065565320289808
2026-04-24,12:28:38.332,183.25,24.81,10011078.18,0.00030656985710480334
2026-04-24,12:28:38.716,183.64,24.81,10011078.0,0.0003065880301827683
2026-04-24,12:28:39.089,184.01,24.81,10011078.15,0.00030661735520068204
2026-04-24,12:28:39.466,184.39,24.81,10011078.3,0.00030662818847277773
2026-04-24,12:28:39.859,184.78,24.81,10011078.47,0.00030663518177335384
2026-04-24,12:28:40.250,185.17,24.81,10011078.22,0.000306639469463967
2026-04-24,12:28:40.636,185.56,24.81,10011078.25,0.00030664563729076885
2026-04-24,12:28:41.033,185.95,24.82,10011078.57,0.0003066455148422858
2026-04-24,12:28:41.417,186.34,24.82,10011078.47,0.00030665451172591767
2026-04-24,12:28:41.823,186.74,24.82,10011078.57,0.00030667389189049834
2026-04-24,12:28:42.183,187.1,24.82,10011078.43,0.00030667446157711
2026-04-24,12:28:42.559,187.48,24.82,10011078.3,0.00030667622079023394
2026-04-24,12:28:42.933,187.85,24.82,10011077.82,0.0003066936744528945
2026-04-24,12:28:43.317,188.24,24.82,10011077.93,0.00030670514321713157
2026-04-24,12:28:43.701,188.62,24.82,10011077.97,0.00030670309385083495
2026-04-24,12:28:44.095,189.01,24.82,10011077.95,0.0003067116032369312
2026-04-24,12:28:44.479,189.4,24.82,10011077.85,0.00030672383279328015
2026-04-24,12:28:44.870,189.79,24.82,10011077.97,0.0003067390299696425
2026-04-24,12:28:45.246,190.17,24.82,10011077.88,0.0003067403723834831
2026-04-24,12:28:45.635,190.56,24.82,10011078.03,0.0003067511431994726
2026-04-24,12:28:46.018,190.94,24.82,10011077.95,0.000306763045545644
2026-04-24,12:28:46.401,191.32,24.82,10011077.85,0.0003067442418056773
2026-04-24,12:28:46.792,191.71,24.82,10011078.5,0.00030672763871653655
2026-04-24,12:28:47.167,192.09,24.82,10011078.47,0.00030672326609083725
2026-04-24,12:28:47.557,192.48,24.82,10011078.93,0.0003067338985740263
2026-04-24,12:28:47.932,192.85,24.82,10011078.9,0.00030671377576265655
2026-04-24,12:28:48.339,193.26,24.82,10011079.4,0.00030669700132713543
2026-04-24,12:28:48.718,193.64,24.82,10011079.9,0.0003066896479038414
2026-04-24,12:28:49.109,194.03,24.82,10011080.32,0.00030669484658689985
2026-04-24,12:28:49.485,194.4,24.82,10011080.28,0.0003066749028162629
2026-04-24,12:28:49.870,194.79,24.82,10011080.6,0.00030668778472764857
2026-04-24,12:28:50.246,195.17,24.82,10011080.82,0.00030668600112004435
2026-04-24,12:28:50.620,195.54,24.82,10011080.53,0.0003066849799514761
2026-04-24,12:28:51.019,195.94,24.82,10011080.1,0.00030667894533276406
2026-04-24,12:28:51.386,196.31,24.82,10011080.35,0.00030665754207807725
2026-04-24,12:28:51.764,196.68,24.82,10011080.15,0.00030665363670394753
2026-04-24,12:28:52.152,197.07,24.82,10011079.88,0.0003066475718442987
2026-04-24,12:28:52.527,197.45,24.82,10011079.85,0.00030664054520478237
2026-04-24,12:28:52.919,197.84,24.82,10011080.1,0.0003066439578704061
2026-04-24,12:28:53.293,198.21,24.82,10011080.32,0.00030665474633482343
2026-04-24,12:28:53.667,198.59,24.82,10011080.0,0.0003066574348201332
2026-04-24,12:28:54.058,198.98,24.82,10011079.88,0.00030666445947174397
2026-04-24,12:28:54.449,199.37,24.83,10011080.03,0.00030668592580520925
2026-04-24,12:28:54.823,199.74,24.83,10011079.93,0.0003067056915027826
2026-04-24,12:28:55.198,200.12,24.83,10011079.53,0.00030671322034980184
2026-04-24,12:28:55.574,200.49,24.83,10011079.47,0.0003067178991357032
2026-04-24,12:28:55.950,200.87,24.82,10011079.35,0.00030672435154266534
2026-04-24,12:28:56.328,201.25,24.82,10011079.15,0.0003067330586113299
2026-04-24,12:28:56.695,201.61,24.82,10011078.95,0.0003067384431535823
2026-04-24,12:28:57.071,201.99,24.82,10011078.9,0.00030674293502693634
2026-04-24,12:28:57.446,202.37,24.82,10011078.45,0.0003067307024129416
2026-04-24,12:28:57.821,202.74,24.82,10011078.62,0.0003067242758038332
2026-04-24,12:28:58.197,203.12,24.82,10011078.18,0.00030671762105683494
2026-04-24,12:28:58.571,203.49,24.82,10011077.62,0.00030672160025363286
2026-04-24,12:28:58.947,203.87,24.82,10011077.05,0.00030672926224642607
2026-04-24,12:28:59.321,204.24,24.82,10011076.93,0.0003067323446981788
2026-04-24,12:28:59.697,204.62,24.82,10011076.53,0.00030673981648811555
2026-04-24,12:29:00.072,204.99,24.82,10011076.15,0.00030674562263355624
2026-04-24,12:29:00.448,205.37,24.82,10011075.7,0.00030674697522966525
2026-04-24,12:29:00.822,205.74,24.82,10011075.35,0.00030674886822125826
2026-04-24,12:29:01.198,206.12,24.82,10011074.85,0.00030674846087072296
2026-04-24,12:29:01.573,206.49,24.82,10011074.53,0.00030676037222459863
2026-04-24,12:29:01.955,206.87,24.82,10011074.4,0.0003067576866214348
2026-04-24,12:29:02.339,207.26,24.82,10011073.82,0.0003067532797474246
2026-04-24,12:29:02.722,207.64,24.82,10011073.38,0.0003067640906795156
2026-04-24,12:29:03.106,208.03,24.82,10011072.95,0.0003067727955796234
2026-04-24,12:29:03.499,208.42,24.82,10011072.72,0.0003067694984942615
2026-04-24,12:29:03.889,208.81,24.82,10011072.22,0.0003067712479255344
2026-04-24,12:29:04.264,209.18,24.82,10011072.05,0.0003067762440350041
2026-04-24,12:29:04.657,209.58,24.82,10011071.7,0.00030678693539078065
2026-04-24,12:29:05.057,209.98,24.82,10011071.4,0.0003067995004993747
2026-04-24,12:29:05.440,210.36,24.82,10011070.95,0.00030680568445003045
2026-04-24,12:29:05.823,210.74,24.82,10011070.7,0.0003068146368699631
2026-04-24,12:29:06.217,211.14,24.82,10011070.45,0.0003068248503668844
2026-04-24,12:29:06.607,211.53,24.82,10011070.22,0.0003068398371141171
2026-04-24,12:29:06.983,211.9,24.82,10011070.07,0.00030684721879206374
2026-04-24,12:29:07.373,212.29,24.81,10011069.75,0.00030685324489248633
2026-04-24,12:29:07.767,212.69,24.81,10011069.6,0.0003068512122674461
2026-04-24,12:29:08.158,213.08,24.81,10011069.43,0.0003068581252136032
2026-04-24,12:29:08.541,213.46,24.81,10011069.18,0.00030685843694531323
2026-04-24,12:29:08.934,213.85,24.81,10011069.18,0.00030686934799780557
2026-04-24,12:29:09.307,214.23,24.81,10011069.18,0.0003068764935781962
2026-04-24,12:29:09.697,214.62,24.81,10011068.72,0.0003068933393476928
2026-04-24,12:29:10.075,214.99,24.81,10011068.7,0.0003068992910021519
2026-04-24,12:29:10.463,215.38,24.81,10011068.7,0.00030691281605884615
2026-04-24,12:29:10.841,215.76,24.81,10011068.38,0.0003069240598892382
2026-04-24,12:29:11.230,216.15,24.81,10011068.2,0.00030692886502201803
2026-04-24,12:29:11.604,216.52,24.81,10011068.15,0.00030693619004253976
2026-04-24,12:29:11.979,216.9,24.81,10011068.1,0.00030694001545530567
2026-04-24,12:29:12.354,217.27,24.81,10011067.97,0.00030694897266757965
2026-04-24,12:29:12.729,217.65,24.81,10011068.2,0.00030693701223495667
2026-04-24,12:29:13.104,218.02,24.81,10011068.03,0.00030693714379969006
2026-04-24,12:29:13.483,218.4,24.81,10011068.03,0.00030693984970295654
2026-04-24,12:29:13.854,218.77,24.81,10011068.2,0.00030693154175802546
2026-04-24,12:29:14.229,219.15,24.81,10011068.2,0.0003069197234204311
2026-04-24,12:29:14.626,219.55,24.81,10011068.72,0.0003069086007849649
2026-04-24,12:29:15.010,219.93,24.81,10011068.88,0.0003069027296474684
2026-04-24,12:29:15.392,220.31,24.81,10011068.93,0.0003069030412744933
2026-04-24,12:29:15.792,220.71,24.81,10011069.38,0.00030690133144243073
2026-04-24,12:29:16.187,221.11,24.81,10011069.57,0.00030690240225034947
2026-04-24,12:29:16.573,221.49,24.81,10011069.82,0.0003069069623586926
2026-04-24,12:29:16.952,221.87,24.81,10011070.03,0.0003069120519696032
2026-04-24,12:29:17.343,222.26,24.82,10011069.85,0.0003069136185395232
2026-04-24,12:29:17.729,222.65,24.82,10011069.9,0.0003069081848405842
2026-04-24,12:29:18.104,223.02,24.82,10011070.43,0.0003069097859027867
2026-04-24,12:29:18.481,223.4,24.82,10011070.53,0.0003069104531647664
2026-04-24,12:29:18.877,223.8,24.81,10011070.85,0.0003069022391161009
2026-04-24,12:29:19.260,224.18,24.81,10011070.78,0.0003069010815057626
2026-04-24,12:29:19.661,224.58,24.81,10011071.03,0.00030689783220741885
2026-04-24,12:29:20.044,224.96,24.81,10011071.18,0.0003068843664916224
2026-04-24,12:29:20.424,225.34,24.81,10011071.45,0.0003068849168156287
2026-04-24,12:29:20.807,225.73,24.81,10011071.72,0.0003068761845942199
2026-04-24,12:29:21.188,226.11,24.81,10011071.97,0.00030686714648950255
2026-04-24,12:29:21.578,226.5,24.81,10011072.32,0.0003068640553492674
2026-04-24,12:29:21.948,226.87,24.81,10011072.75,0.000306857162951267
2026-04-24,12:29:22.328,227.25,24.81,10011073.07,0.0003068556773046853
2026-04-24,12:29:22.718,227.64,24.81,10011073.35,0.00030684993587725974
2026-04-24,12:29:23.104,228.02,24.81,10011073.62,0.00030683932279566503
2026-04-24,12:29:23.494,228.41,24.81,10011073.9,0.00030684257747071864
2026-04-24,12:29:23.887,228.81,24.81,10011073.97,0.00030683064874531985
2026-04-24,12:29:24.278,229.2,24.81,10011074.12,0.00030682358225513236
2026-04-24,12:29:24.679,229.6,24.81,10011074.35,0.0003068187079771355
2026-04-24,12:29:25.059,229.98,24.81,10011074.32,0.00030680976328297416
2026-04-24,12:29:25.434,230.35,24.81,10011074.38,0.0003068044659103691
2026-04-24,12:29:25.823,230.74,24.81,10011074.5,0.00030679062832726807
2026-04-24,12:29:26.198,231.12,24.81,10011074.53,0.00030678713618061994
2026-04-24,12:29:26.591,231.51,24.81,10011074.68,0.00030678032626014665
2026-04-24,12:29:26.979,231.9,24.81,10011074.5,0.00030678178942993646
2026-04-24,12:29:27.363,232.28,24.81,10011074.35,0.0003067733833072993
2026-04-24,12:29:27.746,232.67,24.81,10011074.32,0.0003067816180201388
2026-04-24,12:29:28.135,233.05,24.81,10011074.22,0.0003067633422760804
2026-04-24,12:29:28.529,233.45,24.81,10011074.12,0.0003067562368239748
2026-04-24,12:29:28.917,233.84,24.81,10011074.35,0.000306740786272644
2026-04-24,12:29:29.291,234.21,24.81,10011074.68,0.00030673264463718943
2026-04-24,12:29:29.682,234.6,24.81,10011074.62,0.0003067193583081643
2026-04-24,12:29:30.061,234.98,24.81,10011074.62,0.00030671935830816423
2026-04-24,12:29:30.450,235.37,24.81,10011074.65,0.0003067085253897567
2026-04-24,12:29:30.847,235.77,24.81,10011074.6,0.0003066989514706922
2026-04-24,12:29:31.231,236.15,24.81,10011074.38,0.00030668689554575054
2026-04-24,12:29:31.605,236.52,24.81,10011074.47,0.0003066825321612874
2026-04-24,12:29:31.980,236.9,24.81,10011074.45,0.00030667423630483914
2026-04-24,12:29:32.370,237.29,24.81,10011074.78,0.00030667034473565874
2026-04-24,12:29:32.765,237.68,24.81,10011074.47,0.00030667034473565874
2026-04-24,12:29:33.155,238.08,24.81,10011074.35,0.0003066606184814536
2026-04-24,12:29:33.548,238.47,24.81,10011074.62,0.0003066553755505618
2026-04-24,12:29:33.932,238.85,24.81,10011074.55,0.00030664975026145614
2026-04-24,12:29:34.338,239.26,24.81,10011074.5,0.0003066440900124835
2026-04-24,12:29:34.714,239.63,24.81,10011074.62,0.00030663461476496134
2026-04-24,12:29:35.088,240.01,24.81,10011074.4,0.00030663421153024706
2026-04-24,12:29:35.464,240.38,24.81,10011074.12,0.000306624746725806
2026-04-24,12:29:35.842,240.76,24.81,10011074.28,0.00030662289284851213
